Estado,Municipio,Parroquia,Centro,Número de Electores Esperados.,Número de Electores escrutados.,Número de Votos Escrutados.,Número Total de Votantes que votaron realmente.,Número total de Votos Válidos.,Número total de Votos Nulos.,Número de Actas Esperadas.,Número de Actas Procesadas.,ORLANDO CHIRINO,MARIA BOLIVAR,LUIS REYES,REINA SEQUERA,HENRIQUE CAPRILES RADONSKI,HUGO CHAVEZ
EDO. ANZOATEGUI,MP. FREITES,CM. CANTAURA,UNIDAD EDUCATIVA FELIPE GUEVARA ROJAS,N/A,2759,2216,2216,2176,40,N/A,5,1,0,3,15,1179,978
EDO. ANZOATEGUI,MP. FREITES,CM. CANTAURA,ESCUELA BASICA JESÚS MARIA PORRAS ALFARO,N/A,3241,2611,2611,2581,30,N/A,6,0,0,0,15,1281,1285
EDO. ANZOATEGUI,MP. FREITES,CM. CANTAURA,ESCUELA BOLIVARIANA LOS CHAGUARAMOS,N/A,324,255,255,254,1,N/A,1,0,0,0,3,92,159
EDO. ANZOATEGUI,MP. FREITES,CM. CANTAURA,ESCUELA BOLIVARIANA BAJO HONDO,N/A,458,402,402,387,15,N/A,1,0,0,0,4,22,361
EDO. ANZOATEGUI,MP. FREITES,CM. CANTAURA,UNIDAD EDUCATIVA PEDRO MARIA FREITES,N/A,3515,2721,2721,2679,42,N/A,6,0,0,0,10,1287,1382
EDO. ANZOATEGUI,MP. FREITES,CM. CANTAURA,ESCUELA BÁSICA NACIONAL GUEVARA Y LIRA,N/A,2781,2252,2252,2210,42,N/A,5,1,1,1,11,1214,982
EDO. ANZOATEGUI,MP. FREITES,CM. CANTAURA,UNIDAD EDUCATIVA GRANADILLO,N/A,405,352,352,344,8,N/A,1,0,0,1,1,77,265
EDO. ANZOATEGUI,MP. FREITES,CM. CANTAURA,ESCUELA BÁSICA ALMIRANTE LUÍS BRION,N/A,1667,1427,1427,1384,43,N/A,3,0,0,1,6,615,762
EDO. ANZOATEGUI,MP. FREITES,CM. CANTAURA,COLEGIO SAN TOME,N/A,3790,3216,3216,3163,53,N/A,7,2,2,1,24,1033,2101
EDO. ANZOATEGUI,MP. FREITES,CM. CANTAURA,COLEGIO SANTA JOAQUINA DE VEDRUNA,N/A,3310,2844,2844,2810,34,N/A,6,0,0,0,19,1598,1193
EDO. ANZOATEGUI,MP. FREITES,PQ. URICA,ESCUELA  BOLIVARIANA EL SAMAN,N/A,1120,952,952,949,3,N/A,2,0,0,0,2,319,628
EDO. ANZOATEGUI,MP. FREITES,PQ. URICA,ESCUELA NACIONAL UNITARIA NUMERO 1860,N/A,171,122,122,121,1,N/A,1,0,0,0,0,30,91
EDO. ANZOATEGUI,MP. FREITES,PQ. URICA,UNIDAD EDUCATIVA  BLAS FARIÑA,N/A,1620,1165,1165,1143,22,N/A,3,1,1,2,6,550,583
EDO. ANZOATEGUI,MP. FREITES,PQ. URICA,LICEO BOLIVARIANO FRANCISCO CARVAJAL,N/A,2052,1715,1715,1684,31,N/A,4,2,0,1,6,598,1077
EDO. ANZOATEGUI,MP. FREITES,PQ. SANTA ROSA,ESCUELA NACIONAL INDIGENA BOLIVARIANA PARAMAN,N/A,936,797,797,794,3,N/A,2,0,0,0,4,115,675
EDO. ANZOATEGUI,MP. FREITES,PQ. SANTA ROSA,ESCUELA NACIONAL INDIGENA LA ISLA,N/A,603,513,513,505,8,N/A,2,0,0,2,6,43,454
EDO. ANZOATEGUI,MP. FREITES,PQ. SANTA ROSA,ESCUELA NACIONAL BOLIVARIANA TERESA DE LA PARRA,N/A,2388,1938,1938,1897,41,N/A,5,0,0,0,3,975,919
EDO. ANZOATEGUI,MP. FREITES,PQ. SANTA ROSA,ESCUELA UNITARIA NUMERO 62,N/A,498,402,402,401,1,N/A,1,0,0,0,2,189,210
EDO. ANZOATEGUI,MP. FREITES,PQ. LIBERTADOR,ESCUELA NACIONAL UNITARIA NUMERO 1760 EL BUCARE,N/A,558,352,352,351,1,N/A,1,0,0,0,0,56,295
EDO. ANZOATEGUI,MP. FREITES,PQ. LIBERTADOR,UNIDAD EDUCATIVA NACIONAL RAFAEL CABALLERO SARMIENTO,N/A,1307,938,938,934,4,N/A,3,0,0,0,1,266,667
EDO. ANZOATEGUI,MP. GUANTA,PQ. GUANTA,CASA DE LA CULTURA,N/A,1487,1282,1282,1259,23,N/A,3,0,0,1,7,730,521
EDO. ANZOATEGUI,MP. GUANTA,PQ. GUANTA,UNIDAD EDUCATIVA CIUDAD DE GUANTA,N/A,1051,937,937,919,18,N/A,2,0,1,0,2,483,433
EDO. ANZOATEGUI,MP. GUANTA,PQ. GUANTA,GRUPO ESCOLAR SANDALIO GÓMEZ,N/A,2685,2218,2218,2176,42,N/A,5,1,0,1,16,1151,1007
EDO. ANZOATEGUI,MP. GUANTA,PQ. GUANTA,UNIDAD EDUCATIVA ESTADAL RURAL VOLCADERO,N/A,1699,1396,1396,1356,40,N/A,3,1,0,0,4,410,941
EDO. ANZOATEGUI,MP. GUANTA,PQ. GUANTA,CENTRO DE EDUCACION INICIAL BOLIVARIANO CACIQUE GUANTAR,N/A,1261,1017,1017,1002,15,N/A,3,0,0,0,1,537,464
EDO. ANZOATEGUI,MP. GUANTA,PQ. GUANTA,INFOCENTRO,N/A,1459,1192,1192,1167,25,N/A,3,0,0,0,4,586,577
EDO. ANZOATEGUI,MP. GUANTA,PQ. GUANTA,JARDIN DE INFANCIA GUANTA,N/A,927,843,843,807,36,N/A,2,0,0,0,1,293,513
EDO. ANZOATEGUI,MP. GUANTA,PQ. GUANTA,UNIDAD EDUCATIVA MANUEL REYES BRAVO,N/A,3261,2804,2804,2742,62,N/A,6,0,0,0,14,1578,1150
EDO. ANZOATEGUI,MP. GUANTA,PQ. GUANTA,UNIDAD EDUCATIVA ESTADAL LA PLAYA,N/A,737,658,658,634,24,N/A,2,0,0,0,1,157,476
EDO. ANZOATEGUI,MP. GUANTA,PQ. GUANTA,UNIDAD EDUCATIVA JUAN VICENTE GONZÁLEZ,N/A,932,800,800,788,12,N/A,2,0,0,0,5,492,291
EDO. ANZOATEGUI,MP. GUANTA,PQ. CHORRERON,ESCUELA OFICIAL COMBINADA LA LAGUNA NUCLEO ESCOLAR RURAL 310,N/A,378,348,348,328,20,N/A,1,1,0,0,0,65,262
EDO. ANZOATEGUI,MP. GUANTA,PQ. CHORRERON,UNIDAD EDUCATIVA ESTADAL 2058, VALLE SECO,N/A,315,285,285,285,0,N/A,1,0,0,0,1,70,214
EDO. ANZOATEGUI,MP. GUANTA,PQ. CHORRERON,UNIDAD EDUCATIVA NACIONAL BARRIO COLOMBIA,N/A,574,522,522,506,16,N/A,1,0,0,1,2,156,347
EDO. ANZOATEGUI,MP. GUANTA,PQ. CHORRERON,UNIDAD EDUCATIVA LUISA CACERES DE ARISMENDI,N/A,754,618,618,593,25,N/A,2,0,0,0,9,138,446
EDO. ANZOATEGUI,MP. GUANTA,PQ. CHORRERON,GRUPO ESCOLAR ANDRES BELLO,N/A,2685,2106,2106,2035,71,N/A,5,0,3,1,15,872,1144
EDO. ANZOATEGUI,MP. GUANTA,PQ. CHORRERON,ESCUELA CREACION CHORRERON,N/A,2200,1749,1749,1716,33,N/A,4,0,1,0,10,647,1058
EDO. ANZOATEGUI,MP. GUANTA,PQ. CHORRERON,ESCUELA GRADUADA ENRIQUE STOLK,N/A,340,259,259,255,4,N/A,1,0,0,0,2,133,120
EDO. ANZOATEGUI,MP. GUANTA,PQ. CHORRERON,CENTRO DE EDUCACION INICIAL COLOMBIA,N/A,357,328,328,325,3,N/A,1,0,0,0,1,132,192
EDO. ANZOATEGUI,MP. GUANTA,PQ. CHORRERON,ESCUELA CONCENTRADA NUMERO 106 267,N/A,1255,1011,1011,982,29,N/A,3,0,0,0,10,399,573
EDO. ANZOATEGUI,CE. BOLIVAR,PQ. CAIGUA,ESCUELA BOLIVARIANA PANAMAYAL,N/A,1040,871,871,854,17,N/A,2,1,0,2,4,214,633
EDO. ANZOATEGUI,CE. BOLIVAR,PQ. CAIGUA,ESCUELA BÁSICA JOSE ANTONIO MATA MEDINA,N/A,2723,2128,2128,2060,68,N/A,5,0,2,0,10,803,1245
EDO. ANZOATEGUI,CE. BOLIVAR,PQ. CAIGUA,ESCUELA UNITARIA NUMERO  1239,N/A,311,217,217,212,5,N/A,1,0,0,0,2,78,132
EDO. ANZOATEGUI,CE. BOLIVAR,PQ. EL CARMEN,ESCUELA BOLIVARIANA SANTO DOMINGO,N/A,464,395,395,388,7,N/A,1,0,0,1,1,106,280
EDO. ANZOATEGUI,CE. BOLIVAR,PQ. EL CARMEN,COMPLEJO EDUCATIVO ESTADAL ANZOATEGUI,N/A,2904,2319,2319,2285,34,N/A,5,0,2,0,19,1259,1005
EDO. ANZOATEGUI,CE. BOLIVAR,PQ. EL CARMEN,UNIDAD EDUCATIVA ALBERTO LOVERA,N/A,1498,1178,1178,1157,21,N/A,3,0,0,1,2,239,915
EDO. ANZOATEGUI,CE. BOLIVAR,PQ. EL CARMEN,CENTRO RECREATIVO EDUCATIVO GENERAL JOSÉ ANTONIO ANZOÁTEGUI,N/A,1589,1352,1352,1318,34,N/A,3,1,0,2,8,659,648
EDO. ANZOATEGUI,CE. BOLIVAR,PQ. EL CARMEN,ESCUELA NACIONAL BARRIO UNIVERSITARIO,N/A,3970,3080,3080,3009,71,N/A,7,1,2,0,18,1120,1868
EDO. ANZOATEGUI,CE. BOLIVAR,PQ. EL CARMEN,GRUPO ESCOLAR ANGEL CELESTINO BELLO,N/A,2219,1776,1776,1755,21,N/A,4,0,0,0,6,1095,654
EDO. ANZOATEGUI,CE. BOLIVAR,PQ. EL CARMEN,ESCUELA RURAL EXPERIMENTAL BASICA RAZZETTI I.,N/A,1831,1402,1402,1365,37,N/A,4,0,1,2,11,444,907
EDO. ANZOATEGUI,CE. BOLIVAR,PQ. EL CARMEN,ESCUELA ESTADAL CONSUELO NAVAS TOVAR,N/A,3013,2354,2354,2304,50,N/A,6,1,0,1,18,995,1289
EDO. ANZOATEGUI,CE. BOLIVAR,PQ. EL CARMEN,ESCUELA BOLIVARIANA PICAS DEL NEVERI,N/A,502,437,437,424,13,N/A,1,0,0,0,2,146,276
EDO. ANZOATEGUI,CE. BOLIVAR,PQ. EL CARMEN,LICEO BOLIVARIANO DOCTOR LUIS RAZETTI,N/A,1471,1265,1265,1235,30,N/A,3,0,0,1,8,597,629
EDO. ANZOATEGUI,CE. BOLIVAR,PQ. EL CARMEN,LICEO JOSE ANTONIO ANZOATEGUI,N/A,3892,3195,3195,3108,87,N/A,7,0,1,2,17,1712,1376
EDO. ANZOATEGUI,CE. BOLIVAR,PQ. EL CARMEN,SINDICATO VENEZOLANO DE MAESTROS DEL ESTADO ANZOATEGUI,N/A,1658,1381,1381,1361,20,N/A,3,0,0,1,3,951,406
EDO. ANZOATEGUI,CE. BOLIVAR,PQ. EL CARMEN,ESCUELA COMÚN EL ESFUERZO II,N/A,1907,1500,1500,1458,42,N/A,4,1,0,0,7,565,885
EDO. ANZOATEGUI,CE. BOLIVAR,PQ. EL CARMEN,UNIDAD EDUCATIVA JOSE RAMON CAMEJO,N/A,1814,1671,1671,1644,27,N/A,4,0,0,0,10,779,855
EDO. ANZOATEGUI,CE. BOLIVAR,PQ. EL CARMEN,COMPLEJO EDUCATIVO ESTADAL PROFESOR PEDRO ARNAL,N/A,1787,1373,1373,1335,38,N/A,4,2,2,4,16,412,899
EDO. ANZOATEGUI,CE. BOLIVAR,PQ. EL CARMEN,ESCUELA NACIONAL MIGUEL ANGEL PEREZ,N/A,3211,2422,2422,2345,77,N/A,6,4,1,3,34,896,1407
EDO. ANZOATEGUI,CE. BOLIVAR,PQ. EL CARMEN,ESCUELA NACIONAL PRIMARIA DOCTOR JOSÉ MARIA VARGAS,N/A,4498,3641,3641,3585,56,N/A,8,1,4,0,30,1430,2120
EDO. ANZOATEGUI,CE. BOLIVAR,PQ. EL CARMEN,ESCUELA ANTONIO JOSE DE SUCRE,N/A,4103,3300,3300,3196,104,N/A,8,1,0,3,26,1331,1835
EDO. ANZOATEGUI,CE. BOLIVAR,PQ. EL CARMEN,PRE ESCOLAR EZPELOSIN UNIDAD NUMERO 7,N/A,1118,942,942,914,28,N/A,2,0,0,3,2,406,503
EDO. ANZOATEGUI,CE. BOLIVAR,PQ. EL CARMEN,ESCUELA NACIONAL ANDRES ELOY BLANCO,N/A,2499,2101,2101,2083,18,N/A,5,0,1,0,8,1614,460
EDO. ANZOATEGUI,CE. BOLIVAR,PQ. EL CARMEN,ESCUELA BASICA NACIONAL NUMERO 77 ANGOSTURA,N/A,275,237,237,225,12,N/A,1,0,1,1,2,50,171
EDO. ANZOATEGUI,CE. BOLIVAR,PQ. EL CARMEN,UNIDAD EDUCATIVA NUESTRA SEÑORA DE LOURDES II,N/A,1870,1697,1697,1677,20,N/A,4,0,0,0,3,1059,615
EDO. ANZOATEGUI,CE. BOLIVAR,PQ. EL CARMEN,CENTRO DE CAPACITACION DE ADULTOS JUANA PETRONILA DE ANZOATEGUI,N/A,130,112,112,107,5,N/A,1,0,0,0,1,47,59
EDO. ANZOATEGUI,CE. BOLIVAR,PQ. EL CARMEN,LICEO MONSEÑOR NICOLAS EUGENIO NAVARRO,N/A,5905,4680,4680,4582,98,N/A,11,4,1,0,29,2300,2248
EDO. ANZOATEGUI,CE. BOLIVAR,PQ. EL CARMEN,CENTRO DE EDUCACION INICIAL MANUELITA SAEZ,N/A,221,186,186,180,6,N/A,1,0,0,0,2,63,115
EDO. ANZOATEGUI,CE. BOLIVAR,PQ. EL CARMEN,INSTITUTO UNIVERSITARIO DE TECNOLOGIA JUAN PABLO PEREZ ALFONZO,N/A,2033,1848,1848,1824,24,N/A,4,2,2,0,11,1099,710
EDO. ANZOATEGUI,CE. BOLIVAR,PQ. EL CARMEN,CENTRO DE EDUCACION INICIAL SIMONCITO TRONCONAL V,N/A,1718,1422,1422,1392,30,N/A,3,0,0,0,8,637,747
EDO. ANZOATEGUI,CE. BOLIVAR,PQ. EL CARMEN,CENTRO DE EDUCACION INICIAL CECILIA NUNEZ SUCRE,N/A,504,421,421,408,13,N/A,1,0,0,0,2,85,321
EDO. ANZOATEGUI,CE. BOLIVAR,PQ. EL CARMEN,GRUPO ESCOLAR BOYACA,N/A,3455,3041,3041,2999,42,N/A,6,1,2,0,5,2099,892
EDO. ANZOATEGUI,CE. BOLIVAR,PQ. EL CARMEN,UNIDAD EDUCATIVA PEDRO CENTENO VALLENILLA CRISTO DE JOSE,N/A,1679,1399,1399,1389,10,N/A,3,0,2,0,5,1115,267
EDO. ANZOATEGUI,CE. BOLIVAR,PQ. EL CARMEN,CENTRO DE ATENCION INTEGRAL A PERSONAS CON AUTISMO CAIPA,N/A,165,156,156,154,2,N/A,1,0,1,0,0,92,61
EDO. ANZOATEGUI,CE. BOLIVAR,PQ. EL CARMEN,ESCUELA  BÁSICA RÓMULO GALLEGO,N/A,3608,3062,3062,3008,54,N/A,7,2,1,1,26,1278,1700
EDO. ANZOATEGUI,CE. BOLIVAR,PQ. EL CARMEN,GRUPO ESCOLAR JOSÉ BERNARDO GOMEZ,N/A,3333,2810,2810,2774,36,N/A,6,2,2,2,10,1518,1240
EDO. ANZOATEGUI,CE. BOLIVAR,PQ. EL CARMEN,ESCUELA CONCENTRADA LA PRADERA,N/A,528,455,455,443,12,N/A,1,0,0,1,1,118,323
EDO. ANZOATEGUI,CE. BOLIVAR,PQ. EL CARMEN,LICEO BOLIVARIANO DOCTOR JESÚS MARIA BIANCO,N/A,3797,3121,3121,3063,58,N/A,7,0,1,4,18,1215,1825
EDO. ANZOATEGUI,CE. BOLIVAR,PQ. EL CARMEN,ESCUELA PRIMARIA BOLIVARIANA MADRE TERESA DE CALCUTA,N/A,818,741,741,729,12,N/A,2,0,0,0,4,361,364
EDO. ANZOATEGUI,CE. BOLIVAR,PQ. EL CARMEN,ESCUELA NACIONAL TRONCONAL II,N/A,3923,3316,3316,3246,70,N/A,7,1,2,1,20,1639,1583
EDO. ANZOATEGUI,CE. BOLIVAR,PQ. EL CARMEN,INSTITUTO NACIONAL DE CAPACITACIÓN Y EDUCACIÓN SOCIALISTA,N/A,3360,3017,3017,3001,16,N/A,6,0,1,0,9,2341,650
EDO. ANZOATEGUI,CE. BOLIVAR,PQ. EL CARMEN,UNIDAD EDUCATIVA FRANCISCO DE MIRANDA,N/A,1786,1371,1371,1339,32,N/A,3,1,2,1,6,553,776
EDO. ANZOATEGUI,CE. BOLIVAR,PQ. EL CARMEN,CENTRO DE EDUCACION INICIAL JOSÉ FÉLIX RIBAS,N/A,2453,2054,2054,2012,42,N/A,5,0,1,2,13,886,1110
EDO. ANZOATEGUI,CE. BOLIVAR,PQ. EL CARMEN,ESCUELA BOLIVARIANA EL ENEAL,N/A,363,296,296,290,6,N/A,1,0,0,0,2,142,146
EDO. ANZOATEGUI,CE. BOLIVAR,PQ. EL CARMEN,UNIDAD EDUCATIVA MANUEL FELIPE TOVAR,N/A,224,177,177,173,4,N/A,1,1,0,0,2,61,109
EDO. ANZOATEGUI,CE. BOLIVAR,PQ. EL CARMEN,CENTRO DE EDUCACIÓN BELÉN MARÍA SAN JUÁN,N/A,1096,842,842,826,16,N/A,2,2,0,1,5,470,348
EDO. ANZOATEGUI,CE. BOLIVAR,PQ. EL CARMEN,ESCUELA EDUCATIVA RAZETTI II,N/A,1137,952,952,919,33,N/A,2,0,0,0,6,328,585
EDO. ANZOATEGUI,CE. BOLIVAR,PQ. EL CARMEN,PRE ESCOLAR MENCA DE LEONI,N/A,1583,1378,1378,1362,16,N/A,3,2,2,2,9,762,585
EDO. ANZOATEGUI,CE. BOLIVAR,PQ. EL CARMEN,INSTITUTO DE EDUCACION ESPECIAL BARCELONA,N/A,2648,2261,2261,2218,43,N/A,5,2,1,0,11,1323,881
EDO. ANZOATEGUI,CE. BOLIVAR,PQ. EL CARMEN,UNIDAD EDUCATIVA PADRE SALINERO FE Y ALEGRIA,N/A,4077,3101,3101,3023,78,N/A,8,2,2,0,15,1301,1703
EDO. ANZOATEGUI,CE. BOLIVAR,PQ. EL CARMEN,CASA DE LOS NINO GENERAL  JOSE ANTONIO ANZOATEGUI,N/A,3965,3304,3304,3236,68,N/A,7,0,0,2,18,1441,1775
EDO. ANZOATEGUI,CE. BOLIVAR,PQ. EL CARMEN,ESCUELA NACIONAL CREACION BARCELONA,N/A,3372,2860,2860,2793,67,N/A,6,0,0,0,22,1407,1364
EDO. ANZOATEGUI,CE. BOLIVAR,PQ. EL CARMEN,ESCUELA NACIONAL ENRIQUE PEREZ VALENCIA,N/A,3476,2775,2775,2706,69,N/A,6,2,0,0,21,1253,1430
EDO. ANZOATEGUI,CE. BOLIVAR,PQ. EL CARMEN,UNIDAD EDUCATIVA NICOLÁS ROLANDO MONTEVERDE,N/A,1618,1391,1391,1368,23,N/A,3,0,0,0,7,907,454
EDO. ANZOATEGUI,CE. BOLIVAR,PQ. EL CARMEN,CENTRO DE EDUCACION INICIAL GIORGINA DE MATA,N/A,1043,874,874,850,24,N/A,2,1,1,1,4,254,589
EDO. ANZOATEGUI,CE. BOLIVAR,PQ. EL CARMEN,LICEO NACIONAL DOCTOR RAFAEL FERNÁNDEZ PADILLA,N/A,2849,2481,2481,2440,41,N/A,5,0,1,1,19,1385,1034
EDO. ANZOATEGUI,CE. BOLIVAR,PQ. EL CARMEN,ESCUELA BOLIVARIANA VALLES DEL NEVERI,N/A,995,792,792,770,22,N/A,2,1,0,0,6,264,499
EDO. ANZOATEGUI,CE. BOLIVAR,PQ. EL CARMEN,ESCUELA NACIONAL JESUS RAFAEL VALLADARES GIL TRONCONAL III B,N/A,2923,2366,2366,2301,65,N/A,5,1,0,4,14,710,1572
EDO. ANZOATEGUI,CE. BOLIVAR,PQ. SAN CRISTOBAL,ESCUELA BASICA LOS POTOCOS 371,N/A,1215,990,990,972,18,N/A,3,0,2,1,8,176,785
EDO. ANZOATEGUI,CE. BOLIVAR,PQ. SAN CRISTOBAL,ESCUELA BASICA ESTADAL NEGRO PRIMERO MAYORQUIN III,N/A,1228,986,986,948,38,N/A,3,1,0,1,10,209,727
EDO. ANZOATEGUI,CE. BOLIVAR,PQ. SAN CRISTOBAL,ESCUELA BASICA SIMON BOLIVAR,N/A,599,504,504,491,13,N/A,1,0,1,0,3,128,359
EDO. ANZOATEGUI,CE. BOLIVAR,PQ. SAN CRISTOBAL,LICEO NACIONAL CAMINO NUEVO,N/A,4970,4217,4217,4143,74,N/A,9,1,4,3,27,1792,2316
EDO. ANZOATEGUI,CE. BOLIVAR,PQ. SAN CRISTOBAL,ESCUELA DE CAPACITACION PARA ADULTOS QUINTINA MENESES DE MOYA,N/A,705,580,580,562,18,N/A,2,0,0,2,7,180,373
EDO. ANZOATEGUI,CE. BOLIVAR,PQ. SAN CRISTOBAL,ESCUELA BASICA LA ORQUIDEA,N/A,1772,1406,1406,1358,48,N/A,3,0,0,1,12,352,993
EDO. ANZOATEGUI,CE. BOLIVAR,PQ. SAN CRISTOBAL,ESCUELA BASICA SANTA BARBARA,N/A,185,161,161,148,13,N/A,1,0,0,0,0,19,129
EDO. ANZOATEGUI,CE. BOLIVAR,PQ. SAN CRISTOBAL,ESCUELA BASICA ANTONIO GUZMÁN BLANCO,N/A,1983,1546,1546,1507,39,N/A,4,0,0,0,14,570,923
EDO. ANZOATEGUI,CE. BOLIVAR,PQ. SAN CRISTOBAL,LICEO BOLIVARIANO MIGUEL OTERO SILVA,N/A,3932,2933,2933,2850,83,N/A,7,1,0,2,19,661,2167
EDO. ANZOATEGUI,CE. BOLIVAR,PQ. SAN CRISTOBAL,UNIDAD EDUCATIVA RURAL CECILIO ACOSTA,N/A,920,783,783,769,14,N/A,2,1,0,1,5,306,456
EDO. ANZOATEGUI,CE. BOLIVAR,PQ. SAN CRISTOBAL,COMPLEJO EDUCATIVO NACIONAL MANUEL FARIAS LUCES,N/A,2708,2136,2136,2089,47,N/A,5,0,3,2,19,1035,1030
EDO. ANZOATEGUI,CE. BOLIVAR,PQ. SAN CRISTOBAL,UNIDAD EDUCATIVA ESTADAL  HÉCTOR GARCÍA SALAS,N/A,2006,1565,1565,1528,37,N/A,4,1,0,0,19,502,1006
EDO. ANZOATEGUI,CE. BOLIVAR,PQ. SAN CRISTOBAL,CENTRO DE EDUCACION  INICIAL FELICIDAD MATA DE GOMEZ,N/A,717,578,578,567,11,N/A,2,1,0,1,2,160,403
EDO. ANZOATEGUI,CE. BOLIVAR,PQ. SAN CRISTOBAL,UNIDAD EDUCATIVA INDIGENA BOLIVARIANA SAN BERNANDINO,N/A,574,365,365,360,5,N/A,1,0,0,0,1,128,231
EDO. ANZOATEGUI,CE. BOLIVAR,PQ. SAN CRISTOBAL,UNIDAD EDUCATIVA GENERAL  JOSÉ ANTONIO PÁEZ,N/A,2791,2160,2160,2054,106,N/A,5,2,0,1,10,703,1338
EDO. ANZOATEGUI,CE. BOLIVAR,PQ. SAN CRISTOBAL,UNIDAD  EDUCATIVA FRANCISCO DE MIRANDA,N/A,906,772,772,765,7,N/A,2,0,0,0,6,516,243
EDO. ANZOATEGUI,CE. BOLIVAR,PQ. SAN CRISTOBAL,UNIDAD EDUCATIVA RIO NEVERI,N/A,1325,1259,1259,1251,8,N/A,3,1,2,0,8,961,279
EDO. ANZOATEGUI,CE. BOLIVAR,PQ. SAN CRISTOBAL,ESCUELA BOLIVARIANA MESONES,N/A,4353,3378,3378,3299,79,N/A,8,1,1,2,29,1404,1862
EDO. ANZOATEGUI,CE. BOLIVAR,PQ. SAN CRISTOBAL,ESCUELA DE CAPACITACION DE ADULTOS,N/A,1834,1486,1486,1448,38,N/A,4,1,0,3,10,659,775
EDO. ANZOATEGUI,CE. BOLIVAR,PQ. SAN CRISTOBAL,UNIDAD EDUCATIVA BOLIVARIANA PARACACUAL NUMERO 24  41,N/A,524,317,317,308,9,N/A,1,1,0,0,0,136,171
EDO. ANZOATEGUI,CE. BOLIVAR,PQ. SAN CRISTOBAL,UNIDAD EDUCATIVA NACIONAL  MERCEDES DE PÉREZ FREITES,N/A,4540,3915,3915,3895,20,N/A,8,2,0,0,8,3170,715
EDO. ANZOATEGUI,CE. BOLIVAR,PQ. SAN CRISTOBAL,GRUPO ESCOLAR JUAN MANUEL CAJIGAL,N/A,3478,2754,2754,2719,35,N/A,6,0,1,0,29,1358,1331
EDO. ANZOATEGUI,CE. BOLIVAR,PQ. SAN CRISTOBAL,ESCUELA BÁSICA NACIONAL DOCTOR JULIO CAMEJO,N/A,3398,2816,2816,2749,67,N/A,6,0,2,0,21,1316,1410
EDO. ANZOATEGUI,CE. BOLIVAR,PQ. SAN CRISTOBAL,CENTRO EDUCACIONAL INICIAL LYA IMBER DE CORONIL,N/A,506,456,456,449,7,N/A,1,0,0,0,3,187,259
EDO. ANZOATEGUI,CE. BOLIVAR,PQ. SAN CRISTOBAL,CENTRO DE EDUCACION INICIAL DIVINO NIÑO,N/A,659,607,607,591,16,N/A,2,0,0,2,8,155,426
EDO. ANZOATEGUI,CE. BOLIVAR,PQ. SAN CRISTOBAL,LICEO BOLIVARIANO CORONEL JUAN BAUTISTA BIDEAUX,N/A,4327,3618,3618,3541,77,N/A,8,0,3,2,22,1891,1623
EDO. ANZOATEGUI,CE. BOLIVAR,PQ. SAN CRISTOBAL,UNIDAD EDUCATIVA CACIQUE CAYAURIMA,N/A,415,327,327,317,10,N/A,1,0,0,1,3,75,238
EDO. ANZOATEGUI,CE. BOLIVAR,PQ. SAN CRISTOBAL,GRUPO ESCOLAR REPUBLICA DE CHILE,N/A,4009,3298,3298,3238,60,N/A,8,0,2,0,25,1757,1454
EDO. ANZOATEGUI,CE. BOLIVAR,PQ. SAN CRISTOBAL,CASA DE FORMACION INTEGRAL PROFESOR JOSÉ ANTONIO DIAZ,N/A,1291,1068,1068,1040,28,N/A,3,0,0,1,8,506,525
EDO. ANZOATEGUI,CE. BOLIVAR,PQ. SAN CRISTOBAL,ESCUELA BICENTENARIO DEL LIBERTADOR,N/A,5028,3926,3926,3796,130,N/A,9,1,0,2,36,1033,2724
EDO. ANZOATEGUI,CE. BOLIVAR,PQ. SAN CRISTOBAL,AUDITORIO JUAN MANUEL CAJIGAL,N/A,1831,1465,1465,1448,17,N/A,4,0,0,1,6,871,570
EDO. ANZOATEGUI,CE. BOLIVAR,PQ. SAN CRISTOBAL,ESCUELA DE CAPACITACION DE ADULTOS CAMINO NUEVO 1,N/A,182,145,145,143,2,N/A,1,0,0,0,1,74,68
EDO. ANZOATEGUI,CE. BOLIVAR,PQ. SAN CRISTOBAL,CENTRO DE EDUCACION INICIAL LA PONDEROSA,N/A,815,626,626,610,16,N/A,2,0,0,2,8,178,422
EDO. ANZOATEGUI,CE. BOLIVAR,PQ. SAN CRISTOBAL,UNIDAD EDUCATIVA DOCTOR LUIS BELTRAN PRIETO FIGUEROA,N/A,2053,1779,1779,1741,38,N/A,4,1,0,1,23,773,943
EDO. ANZOATEGUI,CE. BOLIVAR,PQ. SAN CRISTOBAL,CENTRO EDUCACION INICIAL PROFESOR JESUS RAFAEL VALLADARES,N/A,508,446,446,437,9,N/A,1,1,1,0,1,167,267
EDO. ANZOATEGUI,CE. BOLIVAR,PQ. SAN CRISTOBAL,UNIDAD EDUCATIVA DOCTOR JOSE GIL FORTOUL II ALA IZQUIERDA,N/A,452,361,361,353,8,N/A,1,1,0,0,2,170,180
EDO. ANZOATEGUI,CE. BOLIVAR,PQ. SAN CRISTOBAL,UNIDAD EDUCATIVA JUAN GERMAN ROCIO,N/A,1347,1071,1071,1058,13,N/A,3,0,1,0,12,575,470
